timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
2018/09/17 17:07:59,770,Load Initial Calendar,200,OK,Business Scenario 1-17,text,true,,55366,1025,23,23,769,0,0
2018/09/17 17:07:59,713,Input Page Lazy Data,200,OK,Business Scenario 1-9,text,true,,7469,885,23,23,713,0,285
2018/09/17 17:07:59,492,Input Page Lazy Data,200,OK,Business Scenario 1-11,text,true,,7468,885,23,23,492,0,284
2018/09/17 17:07:58,1117,Index Page Lazy Data,200,OK,Business Scenario 1-14,text,true,,7469,761,23,23,1117,0,0
2018/09/17 17:07:58,1101,Index Page Lazy Data,200,OK,Business Scenario 1-16,text,true,,7468,761,24,24,1101,0,288
2018/09/17 17:07:59,737,Index Page,200,OK,Business Scenario 1-19,text,true,,79564,334,24,24,591,0,0
2018/09/17 17:07:59,1131,Index Page,200,OK,Business Scenario 1-18,text,true,,79561,334,24,24,989,0,0
2018/09/17 17:07:59,447,Input Page Lazy Data,200,OK,Business Scenario 1-10,text,true,,7469,885,24,24,447,0,282
2018/09/17 17:07:58,1444,Load Initial Calendar,200,OK,Business Scenario 1-15,text,true,,55334,1025,24,24,1162,0,285
2018/09/17 17:07:58,1743,Load Initial Calendar,200,OK,Business Scenario 1-12,text,true,,55350,1025,25,25,1322,0,284
2018/09/17 17:07:58,2129,Confirmation,200,OK,Business Scenario 1-2,text,true,,24738,468541,25,25,2127,0,0
2018/09/17 17:07:58,2115,Login,200,OK,Business Scenario 1-20,text,true,,66350,1686,25,25,1523,0,609
2018/09/17 17:07:58,1720,Load Validation Item,200,OK,Business Scenario 1-6,text,true,,255120,518728,25,25,1155,0,0
2018/09/17 17:07:58,1790,Load Validation Item,200,OK,Business Scenario 1-8,text,true,,255120,518728,25,25,1228,0,0
2018/09/17 17:07:59,1628,Load Validation Item,200,OK,Business Scenario 1-5,text,true,,255082,518728,25,25,925,0,0
2018/09/17 17:07:59,785,Index Page Lazy Data,200,OK,Business Scenario 1-17,text,true,,7469,761,25,25,785,0,284
2018/09/17 17:07:59,1439,Login,200,OK,Business Scenario 1-22,text,true,,66358,1686,25,25,915,0,612
2018/09/17 17:08:00,400,Index Page Lazy Data,200,OK,Business Scenario 1-15,text,true,,7469,761,25,25,399,0,0
2018/09/17 17:07:55,4785,Monthly Attendance Start,200,OK,Business Scenario 1-7,text,true,,788980,438,25,25,846,0,0
2018/09/17 17:07:58,1878,Login,200,OK,Business Scenario 1-21,text,true,,66351,1686,25,25,1166,0,608
